"an","location_name","caen_description","total_value","yoy_growth","market_share_pct","growth_rank"
2009, Hunedoara,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,1232000000,-0.00884955752212389381,2.45864016444151749200,25
2009, Cluj,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,932000000,-0.01479915433403805497,1.85994531920413498600,26
2009, Harghita,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,268000000,-0.01831501831501831502,0.53483406174539503900,27
2009, Neamt,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,273000000,-0.02150537634408602151,0.54481230916601808100,28
2009, Sibiu,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,324000000,-0.03283582089552238806,0.64659043285637310700,29
2009, Constanta,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,2123000000,-0.03456116416552978627,4.23676385479654353500,30
2009, Gorj,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,2150000000,-0.05119152691968225949,4.29064639086790796100,31
2009, Bacau,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,723000000,-0.06103896103896103896,1.44285457702209184000,32
2009, Bistrita-Nasaud,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,165000000,-0.06250000000000000000,0.32928216488056037800,33
2009, Alba,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,275000000,-0.06462585034013605442,0.54880360813426729700,34
2009, Caras-Severin,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,54000000,-0.06896551724137931034,0.10776507214272885100,35
2009, Mures,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,3862000000,-0.15158172231985940246,7.70719830768923746200,36
2009, Satu Mare,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,152000000,-0.22448979591836734694,0.30333872158694047000,37
2009, Mehedinti,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,354000000,-0.25158562367864693446,0.70645991738011135700,38
2009, Salaj,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,137000000,-0.36574074074074074074,0.27340397932507134400,39
2009, Ilfov,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,57000000,-0.57462686567164179104,0.11375202059510267600,40
2009, Teleorman,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,40000000,-0.64601769911504424779,0.07982597936498433400,41
2009, Cluj,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,352000000,0.28000000000000000000,3.48722013077075490400,1
2009, Harghita,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,36000000,0.20000000000000000000,0.35664751337428175200,2
2009, Ialomita,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,96000000,0.15662650602409638554,0.95106003566475133700,3
2009, Satu Mare,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,76000000,0.10144927536231884058,0.75292252823459480900,4
2009, Suceava,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,76000000,0.07042253521126760563,0.75292252823459480900,5
2009, Bacau,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,147000000,0.04255319148936170213,1.45631067961165048500,6
2009, Arad,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,220000000,0.00456621004566210046,2.17951258173172181500,7
2009, Prahova,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,325000000,-0.01812688821752265861,3.21973449574004359000,8
2009, Constanta,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,1063000000,-0.01846722068328716528,10.53100851991281949700,9
2009, Buzau,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,175000000,-0.02234636871508379888,1.73370319001386962600,10
2009, Teleorman,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,37000000,-0.02631578947368421053,0.36655438874578957800,11
2009, Bihor,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,141000000,-0.06000000000000000000,1.39686942738260352700,12
2009, Municipiul Bucuresti,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,2121000000,-0.06563876651982378855,21.01248266296809986100,13
2009, Galati,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,483000000,-0.09719626168224299065,4.78502080443828016600,14
2009, Timis,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,226000000,-0.10671936758893280632,2.23895383396076877400,15
2009, Mures,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,159000000,-0.11666666666666666667,1.57519318406974440300,16
2009, Dambovita,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,142000000,-0.11801242236024844720,1.40677630275411135300,17
2009, Calarasi,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,409000000,-0.13347457627118644068,4.05191202694670101100,18
2009, Covasna,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,31000000,-0.13888888888888888889,0.30711313651674261900,19
2009, Vrancea,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,67000000,-0.14102564102564102564,0.66376064989102437100,20
2009, Braila,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,85000000,-0.14141414141414141414,0.84208440657816524700,21
2009, Neamt,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,76000000,-0.20000000000000000000,0.75292252823459480900,22
2009, Sibiu,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,134000000,-0.20710059171597633136,1.32752129978204874200,23
2009, Dolj,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,212000000,-0.22058823529411764706,2.10025757875965920300,24
2009, Salaj,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,50000000,-0.23076923076923076923,0.49534376857539132200,25
2009, Ilfov,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,586000000,-0.23197903014416775885,5.80542896770358628900,26
2009, Alba,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,89000000,-0.23275862068965517241,0.88171190806419655200,27
2009, Iasi,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,320000000,-0.23627684964200477327,3.17020011888250445800,28
2009, Maramures,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,97000000,-0.24218750000000000000,0.96096691103625916400,29
2009, Valcea,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,146000000,-0.24352331606217616580,1.44640380424014265900,30
2009, Brasov,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,649000000,-0.26749435665914221219,6.42956211610857935400,31
2009, Olt,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,77000000,-0.28703703703703703704,0.76282940360610263500,32
2009, Vaslui,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,65000000,-0.30851063829787234043,0.64394689914800871800,33
2009, Arges,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,275000000,-0.34834123222748815166,2.72439072716465226900,34
2009, Hunedoara,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,256000000,-0.36476426799007444169,2.53616009510600356600,35
2009, Caras-Severin,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,64000000,-0.38461538461538461538,0.63404002377650089200,36
2009, Mehedinti,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,215000000,-0.42666666666666666667,2.12997820487418268300,37
2009, Tulcea,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,51000000,-0.45161290322580645161,0.50525064394689914800,38
2009, Bistrita-Nasaud,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,79000000,-0.45517241379310344828,0.78264315434911828800,39
2009, Giurgiu,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,28000000,-0.50000000000000000000,0.27739251040221914000,40
2009, Gorj,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,103000000,-0.51415094339622641509,1.02040816326530612200,41
2009, Botosani,E  DISTRIBUTIA APEI; SALUBRITATE  GESTIONAREA DESEURILOR  ACTIVITATI DE DECONTAMINARE,55000000,-0.54545454545454545455,0.54487814543293045400,42
2009, Ilfov,F  CONSTRUCTII,3239000000,0.18731671554252199413,4.06638795776681355400,1
2009, Caras-Severin,F  CONSTRUCTII,699000000,0.13474025974025974026,0.87755640088885541000,2
2009, Bacau,F  CONSTRUCTII,2952000000,0.08889708594614533383,3.70607510074950096000,3
2009, Mehedinti,F  CONSTRUCTII,692000000,0.06298003072196620584,0.86876828242501851800,4
2009, Giurgiu,F  CONSTRUCTII,1563000000,0.05252525252525252525,1.96226130842529471600,5
2009, Ialomita,F  CONSTRUCTII,452000000,0.02494331065759637188,0.56746136366489648900,6
2009, Maramures,F  CONSTRUCTII,1137000000,-0.00524934383202099738,1.42744152762607811400,7
2009, Dolj,F  CONSTRUCTII,1397000000,-0.02512212142358688067,1.75385735628287697900,8
2009, Tulcea,F  CONSTRUCTII,313000000,-0.05438066465256797583,0.39295443988299248000,9
2009, Teleorman,F  CONSTRUCTII,390000000,-0.06474820143884892086,0.48962374298519829800,10
2009, Galati,F  CONSTRUCTII,1519000000,-0.08272946859903381643,1.90702170665260567700,11
2009, Bihor,F  CONSTRUCTII,1911000000,-0.08739255014326647564,2.39915634062747165800,12
2009, Cluj,F  CONSTRUCTII,4889000000,-0.09697081640192094570,6.13787302424265250500,13
2009, Covasna,F  CONSTRUCTII,319000000,-0.09887005649717514124,0.40048711285199553100,14
2009, Dambovita,F  CONSTRUCTII,651000000,-0.11307901907356948229,0.81729501713683100400,15
2009, Valcea,F  CONSTRUCTII,1039000000,-0.11874469889737065310,1.30440786913236161900,16
2009, Buzau,F  CONSTRUCTII,961000000,-0.12794918330308529946,1.20648312053532195900,17
2009, Prahova,F  CONSTRUCTII,2892000000,-0.13022556390977443609,3.63074837105947045300,18
2009, Arad,F  CONSTRUCTII,1110000000,-0.13819875776397515528,1.39354449926556438600,19
2009, Municipiul Bucuresti,F  CONSTRUCTII,25817000000,-0.14414056025194762142,32.41183634012529346000,20
2009, Sibiu,F  CONSTRUCTII,1655000000,-0.14953751284686536485,2.07776229395000816000,21
2009, Harghita,F  CONSTRUCTII,894000000,-0.17145505097312326228,1.12236827238145455900,22
2009, Constanta,F  CONSTRUCTII,3066000000,-0.18043303929430633520,3.84919588716055892400,23
2009, Gorj,F  CONSTRUCTII,538000000,-0.19097744360902255639,0.67542967622060688200,24
2009, Hunedoara,F  CONSTRUCTII,990000000,-0.19773095623987034036,1.24289103988550337100,25
2009, Satu Mare,F  CONSTRUCTII,1050000000,-0.19969512195121951220,1.31821776957553387800,26
2009, Timis,F  CONSTRUCTII,3962000000,-0.20056497175141242938,4.97407505053168116700,27
2009, Calarasi,F  CONSTRUCTII,398000000,-0.20240480961923847695,0.49966730694386903200,28
2009, Alba,F  CONSTRUCTII,674000000,-0.20425029515938606848,0.84617026351800936600,29
2009, Iasi,F  CONSTRUCTII,1922000000,-0.22873194221508828250,2.41296624107064391800,30
2009, Bistrita-Nasaud,F  CONSTRUCTII,532000000,-0.23010130246020260492,0.66789700325160383200,31
2009, Neamt,F  CONSTRUCTII,671000000,-0.23489167616875712657,0.84240392703350784000,32
2009, Vrancea,F  CONSTRUCTII,236000000,-0.24358974358974358974,0.29628513678078666200,33
2009, Arges,F  CONSTRUCTII,2195000000,-0.24414600550964187328,2.75570286116028272600,34
2009, Mures,F  CONSTRUCTII,1089000000,-0.25359835503769705278,1.36718014387405370800,35
2009, Olt,F  CONSTRUCTII,695000000,-0.25588865096359743041,0.87253461890952004300,36
2009, Brasov,F  CONSTRUCTII,2435000000,-0.27073974243785564540,3.05700977992040475600,37
2009, Vaslui,F  CONSTRUCTII,315000000,-0.27752293577981651376,0.39546533087266016300,38
2009, Suceava,F  CONSTRUCTII,1130000000,-0.28390367553865652725,1.41865340916224122100,39
2009, Braila,F  CONSTRUCTII,558000000,-0.29367088607594936709,0.70053858611728371800,40
2009, Salaj,F  CONSTRUCTII,322000000,-0.29540481400437636761,0.40425344933649705600,41
2009, Botosani,F  CONSTRUCTII,384000000,-0.41552511415525114155,0.48209107001619524700,42
2009, Mehedinti,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,1961000000,0.12249570692615912994,0.56100058932239367900,1
2009, Buzau,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,5717000000,0.00686861570975695667,1.63551268187461737000,2
2009, Alba,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2806000000,-0.01578393546124166959,0.80273720226345571800,3
2009, Ilfov,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,32075000000,-0.01848281771168028397,9.17597853264445550600,4
2009, Tulcea,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2026000000,-0.03108560497369679579,0.57959571339478306600,5
2009, Covasna,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2587000000,-0.04644305197198673056,0.74008593808109762700,6
2009, Caras-Severin,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,1802000000,-0.06438213914849428868,0.51551405505301040800,7
2009, Braila,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,3417000000,-0.07498646453708716838,0.97753136854391596100,8
2009, Municipiul Bucuresti,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,120682000000,-0.08257313142370613635,34.52456558929378579600,9
2009, Mures,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,6346000000,-0.08952654232424677188,1.81545626712897005900,10
2009, Calarasi,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,1637000000,-0.09558011049723756906,0.46831104779232965400,11
2009, Dambovita,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,3413000000,-0.10607647983237297014,0.97638705321638430700,12
2009, Vrancea,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2910000000,-0.11090742438130155820,0.83248940077927873800,13
2009, Gorj,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2251000000,-0.12173234490831057355,0.64396345056843863900,14
2009, Satu Mare,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,3386000000,-0.12257061414874319772,0.96866292475554563800,15
2009, Bihor,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,8561000000,-0.12865139949109414758,2.44912087974962380600,16
2009, Bacau,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,6245000000,-0.13034396323631806155,1.78656230510879578000,17
2009, Neamt,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,3690000000,-0.13339596054485674025,1.05563088964795138900,18
2009, Olt,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2523000000,-0.13358516483516483516,0.72177689284059115300,19
2009, Arges,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,9382000000,-0.13426224970010150411,2.68399160072549591800,20
2009, Maramures,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,4087000000,-0.13575808839078029182,1.16920418590546811100,21
2009, Timis,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,11661000000,-0.13775510204081632653,3.33596525858665613900,22
2009, Sibiu,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,6498000000,-0.13831056889006763029,1.85894024957517293500,23
2009, Harghita,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2826000000,-0.13841463414634146341,0.80845877890111399100,24
2009, Iasi,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,8481000000,-0.13863497867154174284,2.42623457319899071400,25
2009, Vaslui,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,1802000000,-0.14839319470699432892,0.51551405505301040800,26
2009, Dolj,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,8102000000,-0.14975338440549900304,2.31781069591536643800,27
2009, Suceava,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,5472000000,-0.15685670261941448382,1.56542336806330352400,28
2009, Prahova,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,9601000000,-0.15920833698222261144,2.74664286490785400800,29
2009, Teleorman,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2004000000,-0.16846473029045643154,0.57330197909335896600,30
2009, Botosani,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,1880000000,-0.16850950906678460858,0.53782820393987767300,31
2009, Galati,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,6343000000,-0.17160767924774715946,1.81459803063332131800,32
2009, Constanta,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,13068000000,-0.17976399698719558122,3.73847817504591565300,33
2009, Hunedoara,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,4283000000,-0.18122729879564136876,1.22527563695451918700,34
2009, Ialomita,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2274000000,-0.18872636460934712808,0.65054326370174565300,35
2009, Bistrita-Nasaud,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2120000000,-0.19848771266540642722,0.60648712359177695000,36
2009, Cluj,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,12790000000,-0.20291661473264364951,3.65894825978246565600,37
2009, Valcea,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,3147000000,-0.21088264794383149448,0.90029008393552927400,38
2009, Arad,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,5822000000,-0.21441101065982998246,1.66555095922232330300,39
2009, Giurgiu,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,2000000000,-0.22839506172839506173,0.57215766376582731100,40
2009, Salaj,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,1769000000,-0.25390130746520455504,0.50607345360087425700,41
2009, Brasov,G  COMERT CU RIDICATA SI CU AMANUNTUL; REPARAREA AUTOVEHICULELOR SI MOTOCICLETELOR,10107000000,-0.25977735462135637908,2.89139875384060831800,42
2009, Braila,H  TRANSPORT SI DEPOZITARE,424000000,0.03163017031630170316,1.03893558109333268000,1
2009, Bihor,H  TRANSPORT SI DEPOZITARE,1655000000,0.01223241590214067278,4.05527921393741883300,2
2009, Bacau,H  TRANSPORT SI DEPOZITARE,721000000,-0.00825309491059147180,1.76668055181201146700,3
2009, Ialomita,H  TRANSPORT SI DEPOZITARE,315000000,-0.01562500000000000000,0.77185072651981083500,4
2009, Municipiul Bucuresti,H  TRANSPORT SI DEPOZITARE,10434000000,-0.01806888763410502541,25.56663644605621033500,5
2009, Alba,H  TRANSPORT SI DEPOZITARE,584000000,-0.02828618968386023295,1.43098674377006199300,6
2009, Arad,H  TRANSPORT SI DEPOZITARE,1232000000,-0.03523884103367267032,3.01879395261081571100,7
2009, Brasov,H  TRANSPORT SI DEPOZITARE,1119000000,-0.03948497854077253219,2.74190781897037563400,8
2009, Sibiu,H  TRANSPORT SI DEPOZITARE,1505000000,-0.03956604977664326739,3.68773124892798510200,9
2009, Gorj,H  TRANSPORT SI DEPOZITARE,313000000,-0.05151515151515151515,0.76695008698635171900,10
2009, Timis,H  TRANSPORT SI DEPOZITARE,1677000000,-0.06155567991046446558,4.10918624880546911400,11
2009, Prahova,H  TRANSPORT SI DEPOZITARE,1495000000,-0.06504065040650406504,3.66322805126068952000,12
2009, Arges,H  TRANSPORT SI DEPOZITARE,1284000000,-0.07890961262553802009,3.14621058048075273800,13
2009, Mures,H  TRANSPORT SI DEPOZITARE,636000000,-0.08092485549132947977,1.55840337163999902000,14
2009, Cluj,H  TRANSPORT SI DEPOZITARE,1515000000,-0.08734939759036144578,3.71223444659528068400,15
2009, Ilfov,H  TRANSPORT SI DEPOZITARE,2715000000,-0.08984244049614482065,6.65261816667075053300,16
2009, Dolj,H  TRANSPORT SI DEPOZITARE,643000000,-0.09436619718309859155,1.57555561000710592700,17
2009, Valcea,H  TRANSPORT SI DEPOZITARE,444000000,-0.09572301425661914460,1.08794197642792384400,18
2009, Harghita,H  TRANSPORT SI DEPOZITARE,490000000,-0.09594095940959409594,1.20065668569748352200,19
2009, Giurgiu,H  TRANSPORT SI DEPOZITARE,356000000,-0.09644670050761421320,0.87231383695572272200,20
2009, Caras-Severin,H  TRANSPORT SI DEPOZITARE,250000000,-0.10071942446043165468,0.61257994168238955200,21
2009, Neamt,H  TRANSPORT SI DEPOZITARE,356000000,-0.10552763819095477387,0.87231383695572272200,22
2009, Teleorman,H  TRANSPORT SI DEPOZITARE,220000000,-0.11290322580645161290,0.53907034868050280600,23
2009, Olt,H  TRANSPORT SI DEPOZITARE,233000000,-0.12075471698113207547,0.57092450564798706200,24
2009, Covasna,H  TRANSPORT SI DEPOZITARE,325000000,-0.13563829787234042553,0.79635392418710641700,25
2009, Bistrita-Nasaud,H  TRANSPORT SI DEPOZITARE,295000000,-0.13994169096209912536,0.72284433118521967100,26
2009, Constanta,H  TRANSPORT SI DEPOZITARE,3442000000,-0.14143177849837864804,8.43400063708313935000,27
2009, Botosani,H  TRANSPORT SI DEPOZITARE,218000000,-0.14843750000000000000,0.53416970914704368900,28
2009, Tulcea,H  TRANSPORT SI DEPOZITARE,224000000,-0.16104868913857677903,0.54887162774742103800,29
2009, Buzau,H  TRANSPORT SI DEPOZITARE,329000000,-0.16284987277353689567,0.80615520325402465000,30
2009, Maramures,H  TRANSPORT SI DEPOZITARE,584000000,-0.16927453769559032717,1.43098674377006199300,31
2009, Calarasi,H  TRANSPORT SI DEPOZITARE,409000000,-0.18363273453093812375,1.00218078459238930700,32
2009, Mehedinti,H  TRANSPORT SI DEPOZITARE,364000000,-0.18385650224215246637,0.89191639508955918700,33
2009, Dambovita,H  TRANSPORT SI DEPOZITARE,416000000,-0.18431372549019607843,1.01933302295949621400,34
2009, Suceava,H  TRANSPORT SI DEPOZITARE,595000000,-0.18937329700272479564,1.45794026120408713300,35
2009, Vaslui,H  TRANSPORT SI DEPOZITARE,149000000,-0.19021739130434782609,0.36509764524270417300,36
2009, Satu Mare,H  TRANSPORT SI DEPOZITARE,388000000,-0.20000000000000000000,0.95072406949106858400,37
2009, Vrancea,H  TRANSPORT SI DEPOZITARE,149000000,-0.20744680851063829787,0.36509764524270417300,38
